p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
-4.300000146031379700e-03,1.999999949475750327e-04,-6.000000284984707832e-04,-5.700000096112489700e-03,-1.099999994039535522e-03,7.100000046193599701e-03,9.952999949455261230e-01,9.927999973297119141e-01,1.020000036805868149e-02,-3.299999982118606567e-03,9.405000209808349609e-01
-5.499999970197677612e-03,1.200000056996941566e-03,-2.000000094994902611e-03,-4.499999806284904480e-03,-2.099999925121665001e-03,6.000000052154064178e-03,1.000100016593933105e+00,9.926000237464904785e-01,1.090000011026859283e-02,-4.999999888241291046e-03,9.408000111579895020e-01
-4.800000227987766266e-03,-1.500000013038516045e-03,-2.400000113993883133e-03,-3.199999919161200523e-03,-4.000000189989805222e-03,6.599999964237213135e-03,9.987000226974487305e-01,9.905999898910522461e-01,8.299999870359897614e-03,-3.199999919161200523e-03,9.369999766349792480e-01
-6.300000008195638657e-03,-6.000000284984707832e-04,1.200000056996941566e-03,-3.599999938160181046e-03,-2.400000113993883133e-03,9.600000455975532532e-03,1.000900030136108398e+00,9.915000200271606445e-01,8.100000210106372833e-03,-4.000000189989805222e-03,9.406999945640563965e-01
-6.200000178068876266e-03,1.500000013038516045e-03,7.999999797903001308e-04,3.999999898951500654e-04,-1.999999949475750327e-04,4.800000227987766266e-03,1.000599980354309082e+00,9.923999905586242676e-01,1.150000002235174179e-02,-1.200000056996941566e-03,9.460999965667724609e-01
-6.899999920278787613e-03,8.999999845400452614e-04,-1.000000047497451305e-03,1.099999994039535522e-03,1.000000047497451305e-03,3.700000001117587090e-03,9.995999932289123535e-01,9.914000034332275391e-01,9.700000286102294922e-03,2.600000007078051567e-03,9.517999887466430664e-01
-9.600000455975532532e-03,5.000000237487256527e-04,-4.999999888241291046e-03,1.099999994039535522e-03,1.500000013038516045e-03,5.000000237487256527e-04,9.980999827384948730e-01,9.887999892234802246e-01,1.209999993443489075e-02,1.099999994039535522e-03,9.542000293731689453e-01
-7.799999788403511047e-03,6.000000284984707832e-04,-4.399999976158142090e-03,1.999999949475750327e-04,4.100000020116567612e-03,-7.999999797903001308e-04,1.001600027084350586e+00,9.890999794006347656e-01,9.800000116229057312e-03,1.200000056996941566e-03,9.555000066757202148e-01
-6.500000134110450745e-03,1.300000003539025784e-03,-3.199999919161200523e-03,9.999999747378751636e-05,5.100000184029340744e-03,-9.999999747378751636e-05,1.001700043678283691e+00,9.865999817848205566e-01,1.269999984651803970e-02,-6.000000284984707832e-04,9.618999958038330078e-01
-2.499999944120645523e-03,-7.999999797903001308e-04,-4.000000189989805222e-03,1.399999950081110001e-03,1.900000032037496567e-03,3.899999894201755524e-03,1.000100016593933105e+00,9.878000020980834961e-01,1.059999968856573105e-02,1.399999950081110001e-03,9.609000086784362793e-01
-2.300000051036477089e-03,3.700000001117587090e-03,-7.300000172108411789e-03,3.700000001117587090e-03,2.700000070035457611e-03,2.799999900162220001e-03,1.002599954605102539e+00,9.900000095367431641e-01,1.400000043213367462e-02,-3.199999919161200523e-03,9.660999774932861328e-01
-1.300000003539025784e-03,4.699999932199716568e-03,-7.100000046193599701e-03,2.700000070035457611e-03,8.999999845400452614e-04,7.999999797903001308e-04,1.003800034523010254e+00,9.930999875068664551e-01,1.209999993443489075e-02,-6.800000090152025223e-03,9.589999914169311523e-01
-8.999999845400452614e-04,3.100000089034438133e-03,-1.799999969080090523e-03,3.299999982118606567e-03,7.999999797903001308e-04,-1.399999950081110001e-03,1.003399968147277832e+00,9.911999702453613281e-01,1.370000001043081284e-02,-1.090000011026859283e-02,9.487000107765197754e-01
-9.999999747378751636e-05,2.799999900162220001e-03,6.999999750405550003e-04,5.200000014156103134e-03,-1.999999949475750327e-04,-1.200000056996941566e-03,1.001399993896484375e+00,9.937000274658203125e-01,1.059999968856573105e-02,-1.049999985843896866e-02,9.290999770164489746e-01
5.000000237487256527e-04,-0.000000000000000000e+00,-1.000000047497451305e-03,6.399999838322401047e-03,2.400000113993883133e-03,3.500000108033418655e-03,1.005900025367736816e+00,9.975000023841857910e-01,9.800000116229057312e-03,-9.200000204145908356e-03,9.143999814987182617e-01
3.000000142492353916e-04,1.399999950081110001e-03,-5.000000237487256527e-04,7.400000002235174179e-03,1.599999959580600262e-03,1.700000022538006306e-03,1.000200033187866211e+00,9.994999766349792480e-01,1.009999960660934448e-02,-4.100000020116567612e-03,9.132000207901000977e-01
3.999999898951500654e-04,9.999999747378751636e-05,9.999999747378751636e-05,7.400000002235174179e-03,1.999999949475750327e-04,-1.200000056996941566e-03,1.001399993896484375e+00,1.005200028419494629e+00,8.399999700486660004e-03,-4.199999850243330002e-03,9.161000251770019531e-01
-1.999999949475750327e-04,-1.500000013038516045e-03,-1.300000003539025784e-03,5.299999844282865524e-03,-2.600000007078051567e-03,-1.399999950081110001e-03,9.977999925613403320e-01,1.003800034523010254e+00,6.300000008195638657e-03,-4.100000020116567612e-03,9.222000241279602051e-01
-1.900000032037496567e-03,-3.500000108033418655e-03,-9.999999747378751636e-05,5.299999844282865524e-03,-2.099999925121665001e-03,3.999999898951500654e-04,9.972000122070312500e-01,1.002500057220458984e+00,8.299999870359897614e-03,-1.900000032037496567e-03,9.219999909400939941e-01
-1.500000013038516045e-03,-2.400000113993883133e-03,1.300000003539025784e-03,6.800000090152025223e-03,6.000000284984707832e-04,3.599999938160181046e-03,9.945999979972839355e-01,1.000300049781799316e+00,9.600000455975532532e-03,-1.399999950081110001e-03,9.309999942779541016e-01
1.700000022538006306e-03,-3.899999894201755524e-03,-3.999999898951500654e-04,6.699999794363975525e-03,-8.999999845400452614e-04,-1.999999949475750327e-04,9.944999814033508301e-01,9.987000226974487305e-01,5.100000184029340744e-03,-3.199999919161200523e-03,9.380999803543090820e-01
2.099999925121665001e-03,-3.299999982118606567e-03,-2.899999963119626045e-03,3.199999919161200523e-03,-1.599999959580600262e-03,-3.999999898951500654e-04,9.929000139236450195e-01,9.975000023841857910e-01,6.599999964237213135e-03,-2.600000007078051567e-03,9.390000104904174805e-01
4.100000020116567612e-03,-5.900000222027301788e-03,-5.700000096112489700e-03,-3.999999898951500654e-04,-3.299999982118606567e-03,-3.999999898951500654e-04,9.976000189781188965e-01,9.962999820709228516e-01,8.899999782443046570e-03,-2.099999925121665001e-03,9.434999823570251465e-01
6.099999882280826569e-03,-7.199999876320362091e-03,-4.399999976158142090e-03,2.199999988079071045e-03,-4.300000146031379700e-03,-1.099999994039535522e-03,9.973000288009643555e-01,9.958999752998352051e-01,1.040000002831220627e-02,9.999999747378751636e-05,9.462000131607055664e-01
1.700000022538006306e-03,-5.900000222027301788e-03,-6.599999964237213135e-03,1.099999994039535522e-03,-6.099999882280826569e-03,3.500000108033418655e-03,9.952999949455261230e-01,9.945999979972839355e-01,1.389999967068433762e-02,-8.999999845400452614e-04,9.513000249862670898e-01
-7.999999797903001308e-04,-7.799999788403511047e-03,-5.299999844282865524e-03,1.000000047497451305e-03,-4.999999888241291046e-03,3.000000026077032089e-03,9.958999752998352051e-01,9.950000047683715820e-01,1.499999966472387314e-02,-2.799999900162220001e-03,9.499999880790710449e-01
-2.199999988079071045e-03,-8.600000292062759399e-03,-6.099999882280826569e-03,0.000000000000000000e+00,6.000000284984707832e-04,4.300000146031379700e-03,9.943000078201293945e-01,9.929000139236450195e-01,1.460000034421682358e-02,-2.400000113993883133e-03,9.535999894142150879e-01
-3.100000089034438133e-03,-9.600000455975532532e-03,-5.900000222027301788e-03,-6.999999750405550003e-04,3.899999894201755524e-03,3.299999982118606567e-03,9.951999783515930176e-01,9.937999844551086426e-01,1.140000019222497940e-02,-7.999999797903001308e-04,9.584000110626220703e-01
-7.999999797903001308e-04,-1.250000018626451492e-02,-4.100000020116567612e-03,-5.400000140070915222e-03,3.500000108033418655e-03,3.100000089034438133e-03,9.958999752998352051e-01,9.900000095367431641e-01,1.049999985843896866e-02,-3.700000001117587090e-03,9.623000025749206543e-01
6.000000284984707832e-04,-1.150000002235174179e-02,-4.699999932199716568e-03,-3.800000064074993134e-03,8.000000379979610443e-03,8.299999870359897614e-03,9.969000220298767090e-01,9.887999892234802246e-01,8.799999952316284180e-03,-7.699999958276748657e-03,9.610000252723693848e-01
-1.599999959580600262e-03,-8.399999700486660004e-03,-3.100000089034438133e-03,-1.900000032037496567e-03,9.600000455975532532e-03,1.009999960660934448e-02,9.969999790191650391e-01,9.902999997138977051e-01,1.030000019818544388e-02,-7.499999832361936569e-03,9.537000060081481934e-01
-3.299999982118606567e-03,-1.070000045001506805e-02,-4.000000189989805222e-03,-2.899999963119626045e-03,6.399999838322401047e-03,9.499999694526195526e-03,9.994999766349792480e-01,9.947999715805053711e-01,1.269999984651803970e-02,-5.400000140070915222e-03,9.466000199317932129e-01
-1.000000047497451305e-03,-1.130000036209821701e-02,-5.299999844282865524e-03,1.599999959580600262e-03,2.899999963119626045e-03,1.190000027418136597e-02,9.980999827384948730e-01,9.908999800682067871e-01,1.140000019222497940e-02,-4.600000102072954178e-03,9.448999762535095215e-01
-2.499999944120645523e-03,-7.400000002235174179e-03,-6.500000134110450745e-03,-2.199999988079071045e-03,1.700000022538006306e-03,7.400000002235174179e-03,1.001700043678283691e+00,9.905999898910522461e-01,4.699999932199716568e-03,-6.399999838322401047e-03,9.413999915122985840e-01
-1.500000013038516045e-03,-7.499999832361936569e-03,-8.399999700486660004e-03,-1.099999994039535522e-03,3.899999894201755524e-03,6.200000178068876266e-03,1.002799987792968750e+00,9.929000139236450195e-01,3.599999938160181046e-03,-4.900000058114528656e-03,9.401999711990356445e-01
9.999999747378751636e-05,-5.499999970197677612e-03,-4.499999806284904480e-03,0.000000000000000000e+00,7.999999797903001308e-04,2.600000007078051567e-03,1.000900030136108398e+00,9.936000108718872070e-01,4.600000102072954178e-03,-5.400000140070915222e-03,9.391999840736389160e-01
1.300000003539025784e-03,-6.699999794363975525e-03,-3.100000089034438133e-03,-1.999999949475750327e-04,-9.999999747378751636e-05,1.099999994039535522e-03,1.008200049400329590e+00,9.915999770164489746e-01,2.499999944120645523e-03,-5.299999844282865524e-03,9.381999969482421875e-01
-2.499999944120645523e-03,-2.199999988079071045e-03,-0.000000000000000000e+00,-3.100000089034438133e-03,-9.999999747378751636e-05,-1.999999949475750327e-04,1.004899978637695312e+00,9.905999898910522461e-01,5.900000222027301788e-03,-4.699999932199716568e-03,9.333999752998352051e-01
-1.900000032037496567e-03,-4.399999976158142090e-03,-4.300000146031379700e-03,-2.899999963119626045e-03,1.300000003539025784e-03,-1.999999949475750327e-04,1.006199955940246582e+00,9.914000034332275391e-01,4.999999888241291046e-03,-3.299999982118606567e-03,9.365000128746032715e-01
-1.200000056996941566e-03,-1.099999994039535522e-03,-6.899999920278787613e-03,-1.300000003539025784e-03,-1.099999994039535522e-03,4.600000102072954178e-03,1.004600048065185547e+00,9.894000291824340820e-01,4.499999806284904480e-03,-1.099999994039535522e-03,9.409000277519226074e-01
-1.300000003539025784e-03,1.999999949475750327e-04,-4.699999932199716568e-03,-2.799999900162220001e-03,-4.800000227987766266e-03,4.699999932199716568e-03,1.004999995231628418e+00,9.925000071525573730e-01,8.000000379979610443e-03,-1.700000022538006306e-03,9.473999738693237305e-01
-2.000000094994902611e-03,-2.000000094994902611e-03,-3.000000142492353916e-04,-3.000000026077032089e-03,-2.499999944120645523e-03,6.300000008195638657e-03,1.005599975585937500e+00,9.961000084877014160e-01,7.799999788403511047e-03,-4.199999850243330002e-03,9.485999941825866699e-01
9.999999747378751636e-05,7.999999797903001308e-04,-3.999999898951500654e-04,-7.000000216066837311e-03,-2.000000094994902611e-03,5.599999800324440002e-03,1.004600048065185547e+00,9.969999790191650391e-01,6.300000008195638657e-03,-4.100000020116567612e-03,9.438999891281127930e-01
-3.500000108033418655e-03,6.999999750405550003e-04,1.999999949475750327e-04,-5.700000096112489700e-03,-9.999999747378751636e-05,-6.000000284984707832e-04,1.001299977302551270e+00,9.984999895095825195e-01,8.899999782443046570e-03,-3.000000026077032089e-03,9.426000118255615234e-01
-4.399999976158142090e-03,-8.999999845400452614e-04,-5.000000237487256527e-04,-6.699999794363975525e-03,2.199999988079071045e-03,1.399999950081110001e-03,1.001000046730041504e+00,9.969000220298767090e-01,1.099999994039535522e-02,-5.200000014156103134e-03,9.405999779701232910e-01
-4.999999888241291046e-03,3.400000045076012611e-03,3.199999919161200523e-03,-5.400000140070915222e-03,2.600000007078051567e-03,1.399999950081110001e-03,1.003200054168701172e+00,9.951999783515930176e-01,1.080000028014183044e-02,-3.199999919161200523e-03,9.413999915122985840e-01
-3.000000026077032089e-03,3.999999898951500654e-04,1.799999969080090523e-03,-5.599999800324440002e-03,7.199999876320362091e-03,-6.000000284984707832e-04,1.004699945449829102e+00,9.951000213623046875e-01,1.549999974668025970e-02,-3.700000001117587090e-03,9.487000107765197754e-01
-5.299999844282865524e-03,-1.700000022538006306e-03,5.799999926239252090e-03,-3.899999894201755524e-03,6.800000090152025223e-03,-1.599999959580600262e-03,1.002799987792968750e+00,9.983999729156494141e-01,1.590000092983245850e-02,-3.599999938160181046e-03,9.427000284194946289e-01
-1.799999969080090523e-03,8.999999845400452614e-04,2.300000051036477089e-03,-3.000000026077032089e-03,1.009999960660934448e-02,-1.099999994039535522e-03,1.006500005722045898e+00,9.968000054359436035e-01,1.979999989271163940e-02,-4.999999888241291046e-03,9.399999976158142090e-01
1.000000047497451305e-03,1.599999959580600262e-03,-3.999999898951500654e-04,-4.699999932199716568e-03,1.040000002831220627e-02,0.000000000000000000e+00,1.005499958992004395e+00,9.947000145912170410e-01,1.830000057816505432e-02,1.300000003539025784e-03,9.445000290870666504e-01
1.799999969080090523e-03,-1.000000047497451305e-03,4.900000058114528656e-03,-3.100000089034438133e-03,7.400000002235174179e-03,1.999999949475750327e-04,1.006000041961669922e+00,9.977999925613403320e-01,1.569999940693378448e-02,1.000000047497451305e-03,9.527000188827514648e-01
-6.999999750405550003e-04,6.000000284984707832e-04,6.500000134110450745e-03,-6.099999882280826569e-03,1.080000028014183044e-02,-1.300000003539025784e-03,1.003999948501586914e+00,1.001299977302551270e+00,1.549999974668025970e-02,6.000000284984707832e-04,9.530000090599060059e-01
-1.500000013038516045e-03,2.899999963119626045e-03,3.400000045076012611e-03,-5.599999800324440002e-03,9.300000034272670746e-03,7.999999797903001308e-04,1.006000041961669922e+00,9.973999857902526855e-01,1.489999983459711075e-02,-1.999999949475750327e-04,9.592000246047973633e-01
-1.599999959580600262e-03,4.100000020116567612e-03,7.899999618530273438e-03,-2.899999963119626045e-03,7.499999832361936569e-03,-1.000000047497451305e-03,1.006600022315979004e+00,9.950000047683715820e-01,1.319999992847442627e-02,-8.999999845400452614e-04,9.610000252723693848e-01
-2.300000051036477089e-03,1.799999969080090523e-03,5.599999800324440002e-03,-5.400000140070915222e-03,7.300000172108411789e-03,-3.199999919161200523e-03,1.005499958992004395e+00,9.979000091552734375e-01,1.260000001639127731e-02,-1.999999949475750327e-04,9.657999873161315918e-01
8.999999845400452614e-04,2.099999925121665001e-03,6.000000052154064178e-03,-2.799999900162220001e-03,7.899999618530273438e-03,-3.700000001117587090e-03,1.003000020980834961e+00,9.987999796867370605e-01,1.269999984651803970e-02,6.999999750405550003e-04,9.714999794960021973e-01
2.000000094994902611e-03,1.599999959580600262e-03,6.099999882280826569e-03,-1.000000047497451305e-03,4.699999932199716568e-03,-5.400000140070915222e-03,1.000399947166442871e+00,9.990000128746032715e-01,1.229999959468841553e-02,3.999999898951500654e-04,9.725000262260437012e-01
5.299999844282865524e-03,-2.300000051036477089e-03,4.600000102072954178e-03,-7.999999797903001308e-04,3.700000001117587090e-03,-5.499999970197677612e-03,9.990000128746032715e-01,9.981999993324279785e-01,1.279999967664480209e-02,-2.600000007078051567e-03,9.739000201225280762e-01
5.900000222027301788e-03,1.200000056996941566e-03,4.000000189989805222e-03,-8.999999845400452614e-04,3.700000001117587090e-03,-5.499999970197677612e-03,9.947999715805053711e-01,9.998999834060668945e-01,8.500000461935997009e-03,6.000000284984707832e-04,9.756000041961669922e-01
